user_agent_id,nuser_agent_id,ua_engine,ua_version,ua_version_major,ua_class,ua_class_code,ua_family,ua_family_code,ua_family_vendor,ua_family_vendor_code,crawler_category,crawler_category_code,os_family,os_family_code,os,os_code,os_family_vendor,os_family_vendor_code,device_class,device_class_code,device_market_name,device_brand,device_brand_code
608801,61c0a4f25a3c69f43b5ab56649d712b8,WebKit,88.0.4324.181,88,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,BV6000,Blackview,blackview
608901,fe93b4b2e89f47553a51aa34a8d03272,WebKit/U3,11.6.4.950,11,Mobile browser,mobile_browser,UC Browser mobile,uc_browser_mobile,UCWeb Inc.,ucweb_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,M2 Lite,Nubia,nubia
609001,8303a3e7a691196002662b3c20b7078c,WebKit/Blink,89.0.4389.105,89,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Galaxy A01,TracFone,tracfone
609101,03acf572f30bc3d33557d59001c7c6d6,WebKit,8.48,8,Browser,browser,Twitter App,twitter_app,Twitter  Inc.,twitter,,unknown,iOS,ios,iOS 14,ios_14,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
609201,861b05116caba59a15339edb44a62d85,WebKit/Blink,48.0.2564.95,48,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google Inc.,google_inc,Tablet,tablet,SMART D71,KLIPAD,klipad
609301,d3a97d32351c0bd7ec1d7addaf398753,WebKit,1.9.0,1,Browser,browser,QupZilla,qupzilla,David Rosca,david_rosca,,unknown,Linux,linux,Linux,linux,,unknown,Desktop,desktop,,,unknown
609401,1806da1c80d3ec7eb4685a951d599359,WebKit,320.0.0.34.118,320,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Tablet,tablet,KL500,KLIPAD,klipad
609501,5f39134b777f303de1327fc8095acfc5,WebKit,3.1.2,3,Mobile browser,mobile_browser,Android browser,android_browser,Google Inc.,google_inc,,unknown,Android,android,Android 1.6 Donut,android_1_6,Google Inc.,google_inc,Smartphone,smartphone,Tattoo,HTC,htc
609402,4df42a9e4fa7fff0e62f6bacbd726114,Presto/WebKit,12.00,12,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 4.0.x Ice Cream Sandwich,android_4,Google Inc.,google_inc,Smartphone,smartphone,,,unknown
609601,41bca4e371a522aa950aa0d25e80fe8f,Gecko,1.3.15,1,Browser,browser,Galeon,galeon,GNOME Foundation,gnome_foundation,,unknown,BSD,bsd,FreeBSD,freebsd,FreeBSD Foundation,freebsd,Desktop,desktop,,,unknown
609701,79f2b90b15c2bff167e7c588d4e9a0f3,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Tablet,tablet,KT107H,China Tablet,china_tablet
609801,a6d422aa180b5293c5e1a5941fb8b08e,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,PGN523,Condor,condor
609901,45258d1a274e599c3a03d96c1422929a,WebKit/Blink,91.0.4472.88,91,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,S10,STG,stg_telecom
610001,4dd74f743e00d52100890c0b9afc4076,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google Inc.,google_inc,Tablet,tablet,MID211H,Takara,takara
610101,80ad0a5ba379acfc6640f007630d8f4a,Gecko,15.02,15,Browser,browser,IceWeasel,iceweasel,Software in the Public Interest  Inc.,software_in_the_public_interest_inc,,unknown,Linux,linux,Linux (Debian),linux_debian,Software in the Public Interest  Inc.,debian,Desktop,desktop,,,unknown
610201,c2bc7393a664f3b4e3ff5d21474d28c4,WebKit,6.23.7,6,E-mail client,email_client,Mail Master mobile,mail_master_mobile,NetEase  Inc.,netease_inc,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,8 Pro,OnePlus,oneplus
610301,bd7175e7ab4d1b1ae205ac8052fcdf4f,,0.97,0,Crawler,crawler,SEMrushBot,semrushbot,Semrush Inc,semrush_inc,Marketing,marketing,iOS,ios,iOS 6,ios_6,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
610401,c510383494bb8cf784bdb493989b6031,WebKit,0.3,0,Browser,browser,Arora,arora,Benjamin C. Meyer,benjamin_meyer,,unknown,Windows,windows,Windows XP,windows_xp,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
610501,56e1737a3e7c8175d5f99fa66f44edda,WebKit/Blink,91.0.4472.88,91,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,Pride 5C,Colors,colors
610601,65f63e57a00358b21856eb9f3a9dd8e2,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google Inc.,google_inc,Smartphone,smartphone,Moto G,Motorola,motorola
610701,83855cdec095feeb20f9befc1c47e34d,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,Spark 4,Tecno,tecno
610801,d62fe6eb4162fed40e7f5b6076b5908e,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,iOS,ios,iOS 7,ios_7,Apple Inc.,apple_inc,Tablet,tablet,iPad,Apple,apple
610901,5eb086c913cd47c978f712e3e8f1c8e0,WebKit/Blink,101.0.0.15.120,101,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Tablet,tablet,K10 (2017),LG,lg
611001,e2698ab0bb73ce3a071db7298fb00602,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Tablet,tablet,MatrixPad S20,Vankyo,vankyo
611101,2765f7f10c93613c60649bacec3dd795,Mango/WebKit,7.2.1.0,7,Mobile browser,mobile_browser,BlackBerry Browser,blackberry_browser,BlackBerry Ltd,blackberry_ltd,,unknown,RIM OS,rim_os,BlackBerry Tablet OS 2,blackberry_tableos_2,BlackBerry Ltd,blackberry_ltd,Tablet,tablet,PlayBook,BlackBerry,blackberry
611201,f5516aec80dab33a0f4f6c48ba0f7303,Blink,2.9,2,Mobile browser,mobile_browser,Opera Touch,opera_touch,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,V30,LG,lg
611301,1ef1d716d398f85def042363a8333ac8,WebKit/Blink,91.0.4472.88,91,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,AQUOS R3,Sharp,sharp
611401,0bf114572bb15b5b591ebd93f09b08cc,,0.8.6,0,Crawler,crawler,SerendeputyBot,serendeputybot,Jason Butler,jpbutler,Uncategorised,uncategorised,,unknown,,unknown,,unknown,Unrecognized,unrecognized,,,unknown
611501,9df5d55265d7c5e51b6e37074bc7f828,WebKit/Blink,90.0.4430.210,90,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,Xperia X10,Sony Ericsson,sony_ericsson
611601,b19a3b6eaa0398e57676d921d2ad3e37,,,,Unrecognized,unrecognized,Google App Engine,google_app_engine,Google Inc.,google_inc,,unknown,Windows,windows,Windows 7,windows_7,Microsoft Corporation.,microsoft_corporation,Unrecognized,unrecognized,,,unknown
611701,a86a65c259b04949edf8ffb4812245a3,WebKit/Blink,90.0.4430.210,90,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,A16 Plus,Itel,itel
611801,a19c8b997d403c2070836e4d2f62d252,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google Inc.,google_inc,Smartphone,smartphone,,,unknown
611901,1ff4d10381533e303729b8fea93edec4,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 8.0 Oreo,android_8,Google Inc.,google_inc,Smartphone,smartphone,3T,OnePlus,oneplus
612001,74e1dfc5e3ccd7d8b6eb8c426a8a3b75,WebKit/Blink,191.1.0.41.124,191,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,Bison,UMiDIGI,umi
612101,fbbd7f2fa1c6601e349a4264f38c71e5,WebKit,321.0.0.37.119,321,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,Bison,UMiDIGI,umi
612201,9b56cc8d3a1bf565dbbb1133ba7f9116,Presto/Blink,11.00,11,Browser,browser,Opera,opera,Opera Software ASA.,opera_software_asa,,unknown,OS X,osx,OS X 10.4 Tiger,osx_10_4,Apple Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
612301,e469203d378dc79993ab416651ed8424,WebKit,,,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,iOS,ios,iOS,ios,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone 8,Apple,apple
612401,b74076f54b0cd184e9494c1e5987830b,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google Inc.,google_inc,Smartphone,smartphone,MID4X10,Polaroid,polaroid
612501,f7a3222962ffdc4e7e315781c1c8f514,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,N20,Doogee,doogee
612601,b3b06fd5666256c5e281a53e9f6e33f6,,,,Library,library,Android HttpURLConnection,android_httpurlconnection,Google Inc.,google_inc,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,ZenFone 4 Max,Asus,asus
612701,6bfd5840f1a43cd24347af621b2e246f,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,Dive 73,Orange,orange
612801,29ab05f1eccab8c3389d8213e46ce715,,,,Library,library,Android HttpURLConnection,android_httpurlconnection,Google Inc.,google_inc,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,KeyOne,BlackBerry,blackberry
612901,45cd97cf4d3771f9ebe213d06a71b6e3,WebKit,3.0.4,3,Mobile browser,mobile_browser,Android browser,android_browser,Google Inc.,google_inc,,unknown,Android,android,Android 1.0,android_1,Google Inc.,google_inc,Smartphone,smartphone,,,unknown
613001,2c201c6e6a520a38944dd0c65e20ac13,WebKit/U3,,,Mobile browser,mobile_browser,UC Browser mobile,uc_browser_mobile,UCWeb Inc.,ucweb_inc,,unknown,Symbian OS,symbian_os,Symbian OS,symbian_os,Symbian Foundation,symbian,Smartphone,smartphone,,,unknown
613101,939e73b61472f62429681dbadba089f5,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,X7,YesTeL,yestel
613201,22c1f80d90527cbc0bb025929273973a,WebKit,88.0.4324.181,88,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,One Pro,UMiDIGI,umi
613301,f4f8b66a38e101fb4a79d54e15b7f152,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google Inc.,google_inc,Smartphone,smartphone,TREKKER X2,Crosscall,crosscall
613401,6b2475f433d37cf7c33eba41750c3b34,WebKit/Blink,191.0.0.25.122,191,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,iOS,ios,iOS,ios,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone 11 Pro Max,Apple,apple
613501,ff128aa11c98774fb61ba9b19a1232f8,,,,Library,library,Android HttpURLConnection,android_httpurlconnection,Google Inc.,google_inc,,unknown,Android,android,Android 8.0 Oreo,android_8,Google Inc.,google_inc,Smartphone,smartphone,ZenFone Max M1,Asus,asus
613601,44ea05c25716835d2835438960ab180b,Gecko,2.0.6,2,Browser,browser,Galeon,galeon,GNOME Foundation,gnome_foundation,,unknown,Linux,linux,Linux (Ubuntu),linux_ubuntu,Canonical Ltd.,canonical_ltd,Desktop,desktop,,,unknown
613701,4bf67c6332350a98d0952c181a63470a,WebKit/Blink,14.0,14,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,Samsung,samsung,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,LENNY3,Wiko,wiko
613801,79b98f6493a10efc46a35c8ad379683b,WebKit,322.0.0.35.121,322,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,GS290,Gigaset,gigaset
613901,2d6d480d5211e71b66f38af9d385ab72,WebKit,4.0,4,Mobile browser,mobile_browser,Android browser,android_browser,Google Inc.,google_inc,,unknown,Android,android,Android 4.2 Jelly Bean,android_4_2,Google Inc.,google_inc,Smartphone,smartphone,L160L,LG,lg
614001,a08e6a4a5e07df9d3c3a2fc827a806a8,WebKit/Blink,91.0.4472.101,91,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google Inc.,google_inc,Smartphone,smartphone,Arrows M04,Fujitsu,fujitsu
614101,135e741e764c42e1f712a5bf9889745d,Blink,1.166.271,1,Browser,browser,Hola Browser,hola_browser,Hola VPN Ltd.,hola_vpn,,unknown,Windows,windows,Windows 7,windows_7,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
614201,9335b5ea1f0c8fd8dc8c185d526ea9e1,Gecko,4.0b2pre,4,Browser,browser,Firefox (Minefield),firefox_minefield,Mozilla Foundation,mozilla_foundation,,unknown,Linux,linux,Linux,linux,,unknown,Desktop,desktop,,,unknown
614301,8887a384cc642c0bde30f7941b616d1b,WebKit/Blink,91.0.4472.101,91,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,EGL1529I,Express Gifts Limited,express_gifts_limited
614401,bd8d687e377dbf3af959e59c8f0f9cb4,WebKit,4.9.0.176,4,Mobile browser,mobile_browser,Quark Browser,quark_browser,Quark Team,quark_team,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,Monster Edition,iQOO,iqoo
614501,230873ae129c3db0e79cda19b227d49a,WebKit/Blink,91.0.4472.101,91,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,G2,Trio,trio
614601,11e47d45df334f4bd025682ed6172711,Presto/WebKit,48.1.2331.132804,48,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,k10 Plus,Lenovo,lenovo
614701,0215685475b7020a9dd465f3777f1778,WebKit,8.0.7,8,Mobile browser,mobile_browser,WeChat mobile App,wechat_mobile_app,Tencent Ltd.,tencent_ltd,,unknown,iOS,ios,iOS,ios,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
614801,598b54f8373289eb7bbed9cbf2dcc2d8,WebKit/Blink,14.0,14,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,Samsung,samsung,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,ROG Phone ll,Asus,asus
614901,461d9c81b6eef3f2f68e7cfe18e7f9f2,,11.9.1,11,Mobile browser,mobile_browser,LINE app,line_app,Line Corporation  Ltd.,line_corporation,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,Mi Mix 2,Xiaomi,xiaomi
615001,c98f19514630e32f66eedcc8a0d1b0c2,,6.2.3.4.c.1.123,6,Mobile browser,mobile_browser,Openwave Mobile Browser,openwave_mobile_browser,Openwave Systems Inc.,openwave_systems_inc,,unknown,,unknown,,unknown,,unknown,Smartphone,smartphone,,,unknown
615101,380e06e987ef578597aaaea59bb96833,,,,Unrecognized,unrecognized,Microsoft Excel 2016,microsoft_excel_2016,Microsoft Corporation.,microsoft_corporation,,unknown,Windows,windows,Windows 10,windows_10,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
615201,eda8ab0d44d4d4b93008a98abdce9751,WebKit,7.0.21.1783,7,Mobile browser,mobile_browser,WeChat mobile App,wechat_mobile_app,Tencent Ltd.,tencent_ltd,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,X30,Cubot,cubot
615301,5e18f35c7b7fc884dcda938da9fdea90,WebKit,322.0.0.35.121,322,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,P45,Unitel,unitel
615401,bf1da0a219be0cfb5ce31785ca1081b8,WebKit,7.0.21.1783,7,Mobile browser,mobile_browser,WeChat mobile App,wechat_mobile_app,Tencent Ltd.,tencent_ltd,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,A7 Pro,UMiDIGI,umi
615501,c26cbb480931474671681a73c00974bc,WebKit,2.1.1,2,Mobile browser,mobile_browser,MIUI Browser,miui_browser,Xiaomi Inc.,xiaomi,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google Inc.,google_inc,Smartphone,smartphone,Redmi 1S,Xiaomi,xiaomi
