site_id,request_date,main_controller_name,controller_name,total_requests,total_response_time_ms,cache_hit_requests,error_requests,avg_response_time_ms,total_requests_main,percent_of_main_requests
102,2018-10-28,Quiz-SaveResultsAjax,Home-IncludeHeaderCustomerInfoSignedOut,1,0,1,0,0.0,3,0.3333333333333333
102,2018-10-28,Quiz-SaveResultsAjax,Utils-CSRFInputField,2,12,0,0,6.0,3,0.6666666666666666
102,2018-10-28,Search-ShowContent,Home-IncludeHeaderCustomerInfoSignedOut,187,39,1,0,0.20855614973262032,187,1.0
102,2018-10-28,Stores-Show,Page-Include,86,16,1,0,0.18604651162790697,106,0.8113207547169812
102,2018-10-28,Stores-Show,Utils-CSRFInputField,20,112,0,0,5.6,106,0.18867924528301888
102,2018-10-28,UDPro-Login,Newsletter-Subscribe,64,15,1,0,0.234375,64,1.0
102,2018-10-28,UDWishlist-AddFavorite,CookiePolicy-ShowBanner,117,1147,0,0,9.803418803418804,585,0.2
102,2018-10-28,UDWishlist-AddFavorite,Utils-CSRFInputField,468,2222,0,0,4.747863247863248,585,0.8
102,2018-10-30,Account-Show,Cart-MiniCart,2,39,0,0,19.5,2,1.0
102,2018-10-30,COSingleCheckout-Submit,__SYSTEM__Slot-Render,3,308,0,0,102.66666666666667,3,1.0
102,2018-10-30,Default-Start,Page-Include,19,3,1,0,0.15789473684210525,19,1.0
102,2018-10-30,Product-GetBonusProducts,Page-Include,4,26,0,0,6.5,4,1.0
102,2018-10-30,Product-Show,Home-IncludeHeaderloginpopupplacementWelcomeback,22,7,1,0,0.3181818181818182,173,0.12716763005780346
102,2018-10-30,Product-Show,Home-IncludeSignoutLink,151,34,1,0,0.2251655629139073,173,0.8728323699421965
102,2018-10-30,Product-Variation,Home-IncludeHeaderMenu,1316,666,1,0,0.506079027355623,7699,0.17093128977789324
102,2018-10-30,Product-Variation,ReportingEvent-Start,2,5,0,0,2.5,7699,0.000259773996622938
102,2018-10-30,Product-Variation,__SYSTEM__Slot-Render,6381,1323,1,0,0.2073342736248237,7699,0.8288089362254838
102,2018-10-30,Quiz-SaveResultsAjax,__SYSTEM__Slot-Request,21,2,1,0,0.09523809523809523,21,1.0
102,2018-10-30,Search-ShowContent,__SYSTEM__Slot-Request,296,1048,0,0,3.5405405405405403,296,1.0
102,2018-10-30,SiteMap-Start,Home-IncludeHeader,3,0,1,0,0.0,3,1.0
102,2018-10-30,UDPro-Schools,Cart-MiniCart,5,164,0,0,32.8,5,1.0
102,2018-10-30,UDSkin-Calibrator,Home-IncludeHeaderMenu,12,9,1,0,0.75,12,1.0
102,2018-10-30,UDWishlist-AddFavorite,DataLayer-GetCustomerInformation,161,1164,0,0,7.229813664596273,161,1.0
102,2018-11-21,Account-Show,CSSUtil-AgentInfoInHeader,2,12,0,0,6.0,2,1.0
102,2018-11-21,COCheckout-UpdateShippingMethodList,Page-Include,103,24,1,0,0.23300970873786409,103,1.0
102,2018-11-21,CustomerService-ContactUsForm,Home-IncludeHeader,2,53,0,0,26.5,133,0.015037593984962405
102,2018-11-21,CustomerService-ContactUsForm,Utils-CSRFInputField,131,644,0,0,4.916030534351145,133,0.9849624060150376
102,2018-11-21,Default-Start,Utils-CSRFInputField,2,10,0,0,5.0,2,1.0
102,2018-11-21,Home-IncludeHeader,Page-Include,2,181,0,0,90.5,2,1.0
102,2018-11-21,Loyalty-Invite,Home-IncludeHeaderCustomerInfo,5,62,0,0,12.4,5,1.0
102,2018-11-21,Order-History,DataLayer-GetCustomerInformation,1,8,0,0,8.0,1,1.0
102,2018-11-21,Page-Show,Home-IncludeHeader,5,228,0,0,45.6,5,1.0
102,2018-11-21,Pro-Signup,Home-IncludeHeaderCustomerInfo,9,167,0,0,18.555555555555557,32,0.28125
102,2018-11-21,Pro-Signup,__SYSTEM__Slot-Request,23,75,0,0,3.260869565217391,32,0.71875
102,2018-11-21,Product-GetBonusProducts,CSSUtil-AgentInfoInHeader,5,48,0,0,9.6,5,1.0
102,2018-11-21,Product-Variation,__SYSTEM__Slot-Render,132,1464,0,0,11.090909090909092,132,1.0
102,2018-11-21,Quiz-SaveResultsAjax,CSSUtil-AgentInfoInHeader,7,74,0,0,10.571428571428571,7,1.0
102,2018-11-21,Search-Show,CSSUtil-AgentInfoInHeader,1453,17536,0,0,12.068823124569855,1453,1.0
102,2018-11-21,Stores-Show,CookiePolicy-ShowBanner,9,77,0,0,8.555555555555555,9,1.0
102,2018-11-21,UDPro-Login,Page-Include,2,42,0,0,21.0,2,1.0
102,2018-11-21,Wishlist-Favorites,Cart-MiniCart,10,313,0,0,31.3,19,0.5263157894736842
102,2018-11-21,Wishlist-Favorites,Home-IncludeSignoutLink,9,1,1,0,0.1111111111111111,19,0.47368421052631576
102,2018-11-30,Account-UploadProfileImage,ReportingEvent-Start,3,7,0,0,2.3333333333333335,4,0.75
102,2018-11-30,Account-UploadProfileImage,Resources-Load,1,1,1,0,1.0,4,0.25
102,2018-11-30,CustomerService-FAQ,CSSUtil-AgentInfoInHeader,8,79,0,0,9.875,8,1.0
102,2018-11-30,Home-Show,Page-Include,1210,7898,0,0,6.527272727272727,1210,1.0
102,2018-11-30,Order-Search,CSSUtil-AgentInfoInHeader,5,64,0,0,12.8,5,1.0
102,2018-11-30,Paypal-AfterCorrectAddresses,Cart-MiniCart,3,81,0,0,27.0,3,1.0
102,2018-11-30,Product-Detail,UDWishlist-AddToFavoriteButton,4,598,0,0,149.5,4,1.0
102,2018-11-30,Search-ShowContent,Home-IncludeHeaderMenu,50,20,1,0,0.4,50,1.0
102,2018-11-30,SiteMap-Start,CookiePolicy-ShowBanner,2,21,0,0,10.5,6,0.3333333333333333
102,2018-11-30,SiteMap-Start,Utils-CSRFInputField,4,20,0,0,5.0,6,0.6666666666666666
102,2018-11-30,UDWishlist-AddFavorite,Home-IncludeHeaderCustomerInfoSignedOut,314,51,1,0,0.1624203821656051,314,1.0
102,2018-11-30,Wishlist-Favorites,CSSUtil-AgentInfoInHeader,6,60,0,0,10.0,276,0.021739130434782608
102,2018-11-30,Wishlist-Favorites,Home-IncludeSignoutLink,6,2,1,0,0.3333333333333333,276,0.021739130434782608
102,2018-11-30,Wishlist-Favorites,__SYSTEM__Slot-Request,264,36,1,0,0.13636363636363635,276,0.9565217391304348
102,2018-12-28,Account-EditProfile,Utils-CSRFInputField,2,16,0,0,8.0,2,1.0
102,2018-12-28,Account-UploadProfileImage,Resources-Load,1,1,1,0,1.0,1,1.0
102,2018-12-28,Cart-Show,ShippingMethods-PS_StoredInDepotPoints,390,18975,0,0,48.65384615384615,390,1.0
102,2018-12-28,CustomerService-ContactUsForm,Page-Include,4,253,0,0,63.25,4,1.0
102,2018-12-28,Loyalty-Invite,__SYSTEM__Slot-Render,6,1,1,0,0.16666666666666666,6,1.0
102,2018-12-28,Order-History,__SYSTEM__Slot-Render,75,639,1,0,8.52,75,1.0
